latitude,longitude,start_time,stop_time,all_day,city_name,region_name,postal_code
40.7208272,-73.9600489,2016-09-12 20:00:00,None,0,Brooklyn,New York,11249
40.7566714,-73.9884173,2016-09-12 20:00:00,None,0,New York,New York,10036
40.7349170,-73.9884469,2016-09-12 19:00:00,None,0,New York,New York,10003
40.7616178,-73.9839736,2016-09-12 19:00:00,None,0,New York,New York,10019
40.7616178,-73.9839736,2016-09-12 19:00:00,None,0,New York,New York,10019
40.7595270,-73.9925430,2016-09-12 00:00:00,None,1,New York,New York,10036
40.7713957,-73.9828373,2016-09-12 18:30:00,2016-09-12 21:30:00,0,New York,New York,10023
40.7459737,-73.9820990,2016-09-12 18:00:00,None,0,New York,New York,10003
40.7142,-74.0064,2016-09-12 00:00:00,None,1,New York,New York,None
40.7127837,-74.0059413,2016-09-12 16:00:00,None,0,New York,New York,None
40.7528,-73.9725,2016-09-12 11:30:00,2016-09-13 10:15:00,0,New York,New York,10017
40.7486,-73.9852,2016-09-08 00:00:00,2016-09-15 00:00:00,2,New York,New York,10118
40.7601,-73.9925,2016-09-12 21:30:00,None,0,New York,New York,10036
40.7301659,-74.0006640,2016-09-12 20:00:00,None,0,New York,New York,10012
40.8291892,-73.9264926,2016-09-12 19:05:00,None,0,Bronx,New York,10456
40.8291892,-73.9264926,2016-09-12 00:00:00,None,0,Bronx,New York,10456
40.7598021,-73.9882414,2016-09-12 11:00:00,None,0,New York,New York,None
40.7421580,-73.9838259,2016-09-12 19:30:00,None,0,New York,New York,10016
40.7584,-73.9794,2016-09-12 00:00:00,None,2,New York,New York,10020
40.7612610,-73.9850000,2016-09-12 20:00:00,None,0,New York,New York,10019
40.7495210,-74.0083037,2016-09-12 19:00:00,None,0,New York,New York,10036
40.7583291,-73.9864568,2016-09-12 13:00:00,None,0,New York,New York,10036
40.7142,-74.0064,2016-09-12 00:00:00,None,1,New York,New York,None
40.8027,-73.9524,2016-09-12 08:30:00,None,0,New York,New York,10026
40.7414620,-73.9920670,2016-09-12 20:00:00,None,0,New York,New York,10010
40.8291892,-73.9264926,2016-09-12 00:00:00,None,2,Bronx,New York,10456
40.73690121213037,-73.95518709573554,2016-09-12 20:00:00,None,0,Brooklyn,New York,11222
40.7142,-74.0064,2016-09-12 18:00:00,2016-09-12 21:00:00,0,New York,New York,None
40.7314926,-74.0024972,2016-09-12 18:00:00,None,0,New York,New York,10014
40.7142,-74.0064,2016-09-12 00:00:00,None,2,New York,New York,None
40.7553,-73.9922,2016-09-12 22:00:00,2016-09-13 04:30:00,0,New York,New York,10018
40.7783011,-73.9818248,2016-09-12 20:00:00,2016-09-13 01:00:00,0,New York,New York,None
40.7142,-74.0064,2016-09-12 19:00:00,None,0,New York,New York,None
40.7656668,-73.9803996,2016-09-12 00:00:00,None,1,New York,New York,10019
40.7142,-74.0064,2016-09-12 18:30:00,2016-09-12 22:00:00,0,New York,New York,None
40.5722,-74.4134,2016-09-12 09:00:00,2016-09-12 10:00:00,0,South Plainfield,New Jersey,07080
40.7745779,-73.9651814,2016-09-12 00:00:00,2022-12-27 00:00:00,1,New York,New York,None
40.6388021,-73.9892725,2016-09-12 14:00:00,None,0,Brooklyn,New York,11219
40.7659,-73.985,2016-09-12 22:00:00,None,0,New York,New York,10019
40.7153523,-74.0468605,2016-09-12 16:00:00,2016-09-13 02:00:00,0,Jersey City,New Jersey,07305
40.8755074,-73.8507003,2016-09-12 19:00:00,2016-09-13 04:00:00,0,Bronx,New York,10469
40.7820320,-73.9717188,2016-09-12 10:00:00,None,0,New York,New York,10024
40.7127837,-74.0059413,2016-09-12 00:00:00,2017-07-24 00:00:00,1,New York,New York,None
40.8814,-74.1136,2016-09-12 11:00:00,None,0,Garfield,New Jersey,None
40.6867481,-73.9789229,2016-09-12 00:00:00,None,2,Brooklyn,New York,11217
40.6867481,-73.9789229,2016-09-12 00:00:00,None,2,Brooklyn,New York,11217
40.7142,-74.0064,2016-09-12 12:45:00,None,0,New York,New York,None
40.7684,-74.4942,2016-09-12 18:00:00,None,0,Morristown,New Jersey,07960
40.65,-73.95,2016-09-12 16:00:00,None,0,Brooklyn,New York,None
40.5514,-74.1496,2016-09-12 11:00:00,2016-09-13 00:00:00,0,Staten Island,New York,10308
40.7142,-74.0064,2016-09-12 07:00:00,2016-09-12 09:00:00,0,New York,New York,None
40.7142,-74.0064,2016-09-12 19:00:00,None,0,New York,New York,None
40.7720296,-73.9327292,2016-09-12 19:00:00,None,0,Queens Village,New York,None
40.6525,-73.7779,2016-09-12 00:00:00,2016-10-13 00:00:00,1,Rosedale,New York,11422
40.3764,-74.2447,2016-09-12 08:00:00,None,0,Morganville,New Jersey,None
40.7672,-74.2053,2016-09-12 18:45:00,None,0,East Orange,New Jersey,None
40.7142,-74.0064,2016-09-12 11:00:00,None,0,New York,New York,None
40.7405860,-73.9905134,2016-09-12 18:30:00,2016-09-12 19:30:00,0,New York,New York,10010
40.6792139,-73.9877160,2016-09-12 22:30:00,None,0,Brooklyn,New York,None
